split,line_no,segment_id,duration_seconds,start_time,end_time,text_len,word_count,english_token_count,number_count,cs_terms_count,cs_terms_count_given,cs_terms_list_size,topic,audio_present,has_original_video_link,has_original_video_title,suspect,suspect_reasons,segment_text_preview,cs_terms_preview
validation,903,Med_CS-3465_1-21,10.0,1781493540000.0,1781494140000.0,232,56,83,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Cụ thể là khi mà chúng ta bị mắc cái cái mắc cái bệnh zona thần kinh á thì trong phòng từ vài ngày đến vài tuần thì chúng ta sẽ có đau có cảm giác đau châm chíc,zona
validation,904,Med_CS-3465_1-3,4.0,1781482980000.0,1781483220000.0,85,20,31,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Bệnh lý zona thần kinh hay dân gian mình có một cái tên gọi khác là bệnh lý giời leo.,zona
validation,905,Med_CS-3465_2-10,12.0,1781486940000.0,1781487660000.0,241,57,80,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Khi mà bị nhiễm zona thì đầu tiên là chúng ta sẽ đến những cái phòng khám, những cái bệnh viện để bác sĩ có thể thăm khám chúng ta để chúng ta để chúng ta có th",zona
validation,906,Med_CS-3466_3-16,9.0,1781497800000.0,1781498340000.0,177,39,62,1,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vậy thì cái hiệu lực à của vaccine phòng ngừa hàng năm ở những người trên 50 tuổi tại thời điểm trúng ngừa, tức là người ta đánh giá cái hiệu lực này theo thời ",vaccin
validation,907,Med_CS-3466_3-17,10.0,1781499480000.0,1781500080000.0,143,32,48,2,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Và người ta theo dõi cái hiệu lực kéo dài của vaccine phòng ngừa ở những người trên 50 tuổi thì chúng ta thấy rằng là à cái hiệu lực là 97,77%.",vaccin
validation,908,Med_CS-347-1,9.0,1781481600000.0,1781482080000.0,170,35,57,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Để kiểm chứng xem các loại hóa chất này có thực sự hiệu nghiệm như lời người bán quảng cáo, phóng viên VTV24 đã tiến hành làm thí nghiệm với lưu huỳnh và axit p",phosphoric
validation,909,Med_CS-347-6,9.0,1781487300000.0,1781487780000.0,130,26,40,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Kết quả cho thấy các hóa chất như axit phosphoric, lưu huỳnh, kali nitrat đều được phát hiện có chứa trong bột hương và tăm hương.",phosphoric
validation,910,Med_CS-347-7,7.0,1781488380000.0,1781488740000.0,67,15,20,2,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"khói hương khi cháy sẽ sinh ra nhiều loại khí độc như SO2, co, NO2.",co
validation,911,Med_CS-3472_2-1,8.0,1781491200000.0,1781491680000.0,144,33,50,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,mà có thể tạm gọi một cái tên khác là bệnh zona thần kinh. Qua chúng ta phải thực sự hiểu rõ bệnh Zona thần kinh có thực sự nguy hiểm hay không.,zona
validation,912,Med_CS-3472_4-7,5.0,1781485200000.0,1781485500000.0,110,26,39,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Thông thường bệnh zona là xảy ra những người mà có sức đề kháng yếu thì nó làm cho cái bệnh nó là nó nặng hơn.,zona
validation,913,Med_CS-3472_4-9,8.0,1781486100000.0,1781486580000.0,169,39,55,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Chính vì vậy là không hẳn là không nguy hiểm. Do đó khi mà chúng ta có nghi ngờ bệnh zona thì chúng ta nên tới các bác sĩ chuyên khoa da liễu để được điều trị t,zona
validation,914,Med_CS-3474_4-4,4.0,1781486880000.0,1781487120000.0,89,19,29,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Ngoài ra thì riêng bệnh migraine thì nó có những cái thuốc chuyên biệt để cắt cơn cho cái,migraine
validation,915,Med_CS-3475_2-14,5.0,1781503440000.0,1781503740000.0,86,19,27,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Dạ. Thế thì nguyên nhân của gây ra đau đầu migraine thì nó phân ra hai cái nhóm chính.,migraine
validation,916,Med_CS-3475_2-4,5.0,1781487720000.0,1781488020000.0,77,17,23,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,À dạ. Thì đó là những cái triệu chứng của cái cơn đau đầu migraine kinh điển.,migraine
validation,917,Med_CS-3475_2-5,9.0,1781488020000.0,1781488560000.0,187,42,65,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Trường hợp mà đau đầu migraine mà có tiền triệu á thì ngoài những triệu chứng tôi vừa mới mô tả thì nó còn có những cái triệu chứng nó báo trước cho mình biết l,migraine
validation,918,Med_CS-3475_2-6,8.0,1781493060000.0,1781493540000.0,137,31,49,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Dạ. Thì tôi cũng xin tóm tắt những cái vấn đề mà chúng ta cần phải tiến hành điều trị trước với một cái bệnh nhân mà có đau đầu migraine.,migraine
validation,919,Med_CS-3475_3-8,6.0,1781488320000.0,1781488680000.0,104,23,34,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Do đó trong cái giai đoạn mà mình bị cái cơn đau đầu migraine nặng như vậy thì mình cần phải uống thuốc.,migraine
validation,920,Med_CS-3476_2-14,12.0,1781500560000.0,1781501280000.0,230,55,79,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đó là lý do nếu chúng ta đi tìm một cái công dụng, chúng ta sẽ thấy là người ta nó nổi bật lên ở chỗ là thuốc này là thuốc động kinh, nhưng mà thực tế ra các bá",migraine
validation,921,Med_CS-3476_2-15,9.0,1781502060000.0,1781502600000.0,170,39,55,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Và một điểm cũng nhấn mạnh đến quý vị ở chỗ là đối với người đau đầu migraine thì lối sống cũng giống như chế độ ăn là điều thật sự là quan trọng chúng ta nên đ,migraine
validation,922,Med_CS-348-8,9.0,1781490420000.0,1781490900000.0,77,18,24,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì tiếp theo đó là ta sẽ tìm hiểu về cái bài tiết của axit clohydric là HCl.,clohydric
validation,923,Med_CS-3487_1-22,6.0,1781493000000.0,1781493360000.0,126,33,43,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,Ví dụ như với những cái bệnh mà lây qua đường hô hấp thì chúng ta có thể có thể kể là ví dụ như là cúm này là do virus gây ra.,virus
validation,924,Med_CS-3487_3-10,5.0,1781491140000.0,1781491440000.0,116,26,42,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Cung cấp oxy cho bệnh nhân này, rồi điều trị tích cực cho bệnh nhân ở những bệnh nhân bị có triệu chứng nặng nề hơn.",oxy
validation,925,Med_CS-3498_1-1,10.0,1781482980000.0,1781483580000.0,193,42,65,0,1,1,1,Nutrition,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ngoài ra, giá trị dinh dưỡng của loại rau này còn được các nhà khoa học đánh giá rất cao, bởi nó không chỉ giàu Vitamin và các khoáng chất mà còn chứa nhiều chấ",Vitamin
validation,926,Med_CS-3500_1-5,8.0,1781485140000.0,1781485620000.0,147,34,49,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,À thì bác sĩ có thể cho quý vị khán thính giả được biết là cái thuốc giảm đau Ibuprofen này nó có hại nhiều cho sức khỏe của chúng ta không bác sĩ?,Ibuprofen
validation,927,Med_CS-3500_2-21,8.0,1781502420000.0,1781502900000.0,142,34,49,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Vì thế cho nên những cái thêm một lý do khác nữa khi mà chúng ta uống Ibuprofen mà lâu năm nó có thể làm chúng ta suy thận và bị cao huyết áp.,Ibuprofen
validation,928,Med_CS-3504-7,11.0,1781486160000.0,1781486760000.0,217,42,66,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Cuối cùng, Ibuprofen còn có tác dụng chống viêm bằng cách ức chế men cyclo-oxygenase và giảm tổng hợp Prostaglandin. Thuốc cũng ức chế sự di chuyển của bạch cầu",Ibuprofen
validation,929,Med_CS-3508-1,8.0,1781482080000.0,1781482500000.0,154,33,44,3,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vào sáng ngày mùng 9 tháng 8, Sở Y tế thành phố Hồ Chí Minh thông báo 21.000 ống thuốc Phenobarbital dạng tiêm điều trị tay chân miệng đã về đến Việt Nam.",Phenobarbital
validation,930,Med_CS-3510-1,8.0,1781481900000.0,1781482320000.0,93,19,29,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Xin chào tất cả các bạn. Ngày hôm nay mình xin dành thời gian để nói về thuốc acetylcysteine.,acetylcystein
validation,931,Med_CS-3511-7,7.0,1781486340000.0,1781486700000.0,118,22,34,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Cho nên các bạn có thể thấy là acetylcysteine và paracetamol với liều thông thường thì hoàn toàn không đối kháng nhau.,acetylcystein
validation,932,Med_CS-3512-3,7.0,1781485260000.0,1781485620000.0,116,25,37,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Thứ nhất là về acetylcysteine thì đây là một cái hoạt chất có cái tác dụng tiêu nhầy cũng như là long đờm loãng đờm.,acetylcystein
validation,933,Med_CS-3513-12,14.0,1781489160000.0,1781489940000.0,211,41,65,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thứ ba, vì thuốc làm tăng tiết chất nhầy nên không được phối hợp với thuốc ức chế ho như là codein, dextromethorphan hoặc bất cứ thuốc nào làm giảm bài tiết phế",acetylcystein
validation,934,Med_CS-3519-1,6.0,1781482380000.0,1781482680000.0,94,19,30,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Hôm nay chúng ta tìm hiểu về cách chiết xuất và phát hiện babiturit, cafein có trong mẫu rượu.",cafein
validation,935,Med_CS-3522-1,6.0,1781482080000.0,1781482380000.0,93,20,29,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Nội dung trong video này sẽ tìm hiểu về sản phẩm hồ lo san được sản xuất tại Baxter Oncology.,Baxter
validation,936,Med_CS-3525-19,4.0,1781490240000.0,1781490420000.0,79,17,23,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"À nhưng mà đối với amalgam thì lại khác, Amalgam thì rất là bền theo thời gian.",amalgam
validation,937,Med_CS-3525-21,11.0,1781490600000.0,1781491200000.0,171,35,49,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,À tuy nhiên càng ngày càng sự phát triển composite nó càng đạt được những cái bước tiến nó quan trọng và composite ngày nay đã đạt được cái độ bền tương đương v,amalgam
validation,938,Med_CS-3525-3,8.0,1781482680000.0,1781483100000.0,105,25,33,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Và amalgam ở đây là nó được hình thành từ hợp kim của thủy ngân với một số những cái kim loại ở trong đó.,amalgam
validation,939,Med_CS-3525-5,7.0,1781483820000.0,1781484180000.0,85,20,27,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì à ưu điểm đầu tiên của amalgam đó chính là cái việc nó rất là bền theo thời gian.,amalgam
validation,940,Med_CS-3527-6,4.0,1781483760000.0,1781483940000.0,71,15,20,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,amalgam trước đây khá phổ biến là một chất để trám răng trong nha khoa.,amalgam
validation,941,Med_CS-3528-7,5.0,1781485080000.0,1781485320000.0,75,17,22,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Vấn đề đặt ra tiếp theo là có nên thay thế miếng trám amalgam hay là không?,amalgam
validation,942,Med_CS-3529-10,5.0,1781489820000.0,1781490060000.0,71,13,23,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thận trọng, cảnh báo, trước khi dùng amobarbital bạn nên biết những gì?",amobarbital
validation,943,Med_CS-3532-20,16.0,1781498460000.0,1781499360000.0,186,40,56,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đầu tiên đó là nó sẽ ức chế quá trình chết của bạch cầu trung tính và quá trình khử phân bào. Thứ hai nó sẽ ức chế phospholipase A2, làm giảm sự hình thành các ",arachidonic
validation,944,Med_CS-3532-22,13.0,1781499840000.0,1781500560000.0,140,28,41,1,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ngoài ra, prednisone cũng sẽ ức chế NF-kappa B và các yếu tố phiên mã gây viêm khác cũng như thúc đẩy các gen chống viêm như interleukin-10.",prednisone
validation,945,Med_CS-3533-10,11.0,1781490120000.0,1781490720000.0,153,31,50,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chỉ định của Prednisolone bao gồm dùng để điều trị các rối loạn nội tiết, thấp khớp, điều trị các bệnh về máu, những bệnh liên quan tới colagen, da liễu.",colagen
validation,946,Med_CS-3533-31,7.0,1781511960000.0,1781512320000.0,83,16,25,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Chính vì vậy, cái tác dụng của Prednisolone sẽ nhanh và mạnh hơn so với prednisone.",prednisone
validation,947,Med_CS-3536-2,11.0,1781482320000.0,1781482920000.0,142,28,42,1,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"atropin Sanfat HDPHARMA với thành phần chính là Atropin Sanfat 0,25 mg có tác dụng điều trị chứng tiêu chảy cấp, đau bụng do viêm loét dạ dày.",atropin
validation,948,Med_CS-3542-19,4.0,1781499120000.0,1781499300000.0,53,11,15,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Phần thứ tư, cách sử dụng salicylic acid như thế nào?",salicylic
validation,949,Med_CS-3542-20,6.0,1781499900000.0,1781500200000.0,83,18,28,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Thì tùy thuộc vào các chế phẩm mà bạn sử dụng salicylic acid khác nhau các bạn nhé.,salicylic
validation,950,Med_CS-3542-27,9.0,1781507280000.0,1781507760000.0,125,27,42,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Có bạn nhé. Đầu tiên, không sử dụng cho những người bị kích ứng hoặc là quá mẫn với bất kỳ thành phần nào của salicylic acid.",salicylic
validation,951,Med_CS-3542-3,4.0,1781483340000.0,1781483520000.0,36,7,10,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thứ ba, tác dụng của salicylic acid.",salicylic
validation,952,Med_CS-3542-30,11.0,1781512080000.0,1781512680000.0,221,48,76,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Hi vọng rằng với những chia sẻ ngày hôm nay của Trang đã giúp ích cho tất cả các bạn hiểu rất nhiều về salicylic acid, một trong những cái thành phần bạn thấy r",salicylic
validation,953,Med_CS-3549-1,7.0,1781481900000.0,1781482260000.0,118,25,40,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Xin chào các bác nhá. Ngày nay thì em xin nói về cái thuốc becberin này, chắc thuốc này nhiều bác quen rồi đúng không?",becberin
validation,954,Med_CS-3549-3,4.0,1781484900000.0,1781485080000.0,47,10,16,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,becberin hay còn tên gọi khác là Mộc hoa trắng.,becberin
validation,955,Med_CS-3550-1,5.0,1781485680000.0,1781485920000.0,72,15,26,0,1,1,1,Pathology & Pathogens,True,True,True,True,duration_mismatch_start_end_gt_1s,"Tác dụng khoáng khuẩn, virus và nấm rất tốt. Ngăn ngừa chứng bệnh ho gà.",virus
validation,956,Med_CS-3563-7,8.0,1781491740000.0,1781492160000.0,93,22,28,1,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Thứ nhất là thứ ba đó là kéo dài thời gian thì nó có một cái chất gây tê, đấy, benzocaine 7%.",benzocain
validation,957,Med_CS-3567-10,8.0,1781490360000.0,1781490780000.0,144,24,40,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nhưng những thuốc này không hoàn toàn giống như acetylcholine, những thuốc này không liên kết với các receptor muscarinic và nicotinic như nhau.",acetylcholin
validation,958,Med_CS-357-11,10.0,1781500740000.0,1781501280000.0,119,25,34,2,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Giai đoạn cấp tính, người ta có thể truyền Alpha lipoic Acid tĩnh mạch từ 5 đến 10 ngày để kiểm soát triệu chứng nhanh.",lipoic
validation,959,Med_CS-3570-11,6.0,1781487120000.0,1781487420000.0,89,17,26,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"bleomycin, một loại thuốc hóa trị, có thể gây ra tình trạng cứng da tương tự scleroderma.",bleomycin
validation,960,Med_CS-3571-1,11.0,1781482380000.0,1781482980000.0,183,40,59,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Nhưng đến nay thì việc xử lý bệnh này đã hiệu quả hơn nhiều khi các bác sĩ tại bệnh viện Nhi Trung ương đã ứng dụng thành công phương pháp tiêm bleomycin và gây,bleomycin
validation,961,Med_CS-3586-8,4.0,1781491980000.0,1781492220000.0,60,14,20,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Dụng cụ khác: hai cốc đựng bông tẩm cồn, cồn 70 độ, cồn iod.",iod
validation,962,Med_CS-359-1,11.0,1781482260000.0,1781482860000.0,148,31,49,1,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Theo khảo sát tại Việt Nam, có hơn 29% người Việt trưởng thành bị mỡ máu cao, hay còn gọi là rối loạn lipid máu, máu nhiễm mỡ, tăng cholesterol máu.",lipid
validation,963,Med_CS-359-17,8.0,1781505180000.0,1781505600000.0,81,17,25,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"rối loạn lipid máu, mỡ máu cao, cholesterol cao và các bệnh lý tim mạch hiện nay.",lipid
validation,964,Med_CS-35_2-7,18.0,1781491560000.0,1781492640000.0,408,97,148,1,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Kết hợp với giáo dục sức khỏe, kết hợp với vật lý trị liệu, kết hợp với giảm đau Đông y của họ và cái hiệu quả sau mổ là người ta trả dùng tí morphin nào, một c",morphin
validation,965,Med_CS-3605_1-15,6.0,1781495400000.0,1781495760000.0,87,19,29,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Trong nhật ký của mình, Charnley đã viết như sau: Các lấm trên não của đầu là máu thật.",Charnley
validation,966,Med_CS-3605_1-17,9.0,1781497500000.0,1781498040000.0,155,33,52,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Một liều thuốc cũng có thể được nhìn thấy trong bức tranh, điều này được làm rõ hơn trong nhật ký của Charnley: Mọi thứ đã thực sự vượt khỏi tầm kiểm soát.",Charnley
validation,967,Med_CS-3605_1-2,5.0,1781483280000.0,1781483580000.0,81,18,23,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Sự mong manh trong tâm trí của Charnley đã hiện hiện rõ ràng ngay từ khi còn nhỏ.,Charnley
validation,968,Med_CS-3605_1-21,7.0,1781503200000.0,1781503620000.0,125,28,44,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Theo Charnley, bức tranh này cho thấy một màn thể hiện bạo lực hơn của bản ngã của ông, bùng nổ trong một mớ hỗn độn đẫm máu.",Charnley
validation,969,Med_CS-3605_2-2,4.0,1781482080000.0,1781482320000.0,79,17,29,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Đặc điểm nổi bật nhất là một cái miệng khổng lồ nằm phía trên đầu của Charnley.,Charnley
validation,970,Med_CS-3609-10,3.0,1781484900000.0,1781485080000.0,69,13,23,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đầu tiên, hãy cùng tìm hiểu về công dụng chính của thuốc candesartan.",candesartan
validation,971,Med_CS-3611-14,12.0,1781489340000.0,1781490060000.0,198,42,67,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Liều lượng của candesartan phụ thuộc vào tình trạng sức khỏe của bệnh nhân và mục đích điều trị, bác sĩ sẽ chỉ định liều lượng theo độ tuổi, tình trạng sức khỏe",candesartan
validation,972,Med_CS-3611-15,9.0,1781490120000.0,1781490660000.0,151,31,53,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"candesartan được uống một lần một ngày không phụ thuộc vào bữa ăn, nghĩa là bạn uống trước hoặc sau bữa ăn cũng không ảnh hưởng đến tác dụng của thuốc.",candesartan
validation,973,Med_CS-3621-19,6.0,1781489700000.0,1781490060000.0,120,28,39,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Tiếp theo là các cephalosporin thế hệ thứ tư và bản là bản nâng cấp so với thế hệ thứ ba và có phổ kháng khuẩn rộng hơn.,cephalosporin
validation,974,Med_CS-3622_2-8,5.0,1781485080000.0,1781485380000.0,97,23,28,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Đối với cephalosporin thế hệ thứ ba thì anh chị em mình có những cái hoạt chất ví dụ như là gì ạ?,cephalosporin
validation,975,Med_CS-3624_1-1,5.0,1781482200000.0,1781482500000.0,124,27,42,0,1,1,1,Nutrition,True,True,True,True,duration_mismatch_start_end_gt_1s,"Bà con cô bác thân mến, chúng ta đều biết rằng rau xanh là một nguồn cung cấp khoáng chất và Vitamin tuyệt vời cho sức khỏe.",Vitamin
validation,976,Med_CS-3631_1-3,13.0,1781487180000.0,1781487960000.0,126,30,40,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Gerson là một cái phương pháp mà theo tiến sĩ của theo theo cái tiến sĩ Gerson ở Đức họ đã làm ra họ đã tìm ra phương pháp này,Gerson
validation,977,Med_CS-3635_2-21,10.0,1781495580000.0,1781496180000.0,176,38,55,3,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Các tác dụng trên hệ thống thần kinh nghiêm trọng sau khi uống 20 đến 40 gam và hiếm gặp sau khi uống ít hơn 20 gam cimetidin cùng với thuốc tác dụng trên thần ,cimetidin
validation,978,Med_CS-3639_1-12,9.0,1781488680000.0,1781489220000.0,137,29,45,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,"Ví dụ như nồng độ dopamine tăng cao trong con đường tưởng thưởng của não, bao gồm vùng nhân vòng, vùng trỏm não và vùng vỏ não tiền trán.",dopamin
validation,979,Med_CS-3639_1-25,5.0,1781495580000.0,1781495880000.0,91,20,32,0,1,1,1,Medical Sciences,True,True,True,True,duration_mismatch_start_end_gt_1s,Việc này làm giảm hiệu quả của một lượng dopamine nhất định có thể có trong não bộ của bạn.,dopamin
validation,980,Med_CS-3639_1-3,4.0,1781484060000.0,1781484300000.0,62,12,18,1,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Khoảng 18 triệu người trên thế giới hiện đang sử dụng cocaine,",cocain
validation,981,Med_CS-3639_1-32,4.0,1781501940000.0,1781502180000.0,71,16,25,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Vì nó biết khi bạn dùng cocaine, mọi thứ sẽ biểu hiện tăng vọt trở lại.",cocain
validation,982,Med_CS-3639_2-14,8.0,1781496360000.0,1781496840000.0,139,31,52,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Nói cách khác, sử dụng cocain cùng với thức uống có cồn sẽ phát sinh những hậu quả gia tăng tệ hơn cả những hậu quả từng tác nhân cộng lại.",cocain
validation,983,Med_CS-3640-12,4.0,1781486640000.0,1781486880000.0,94,21,33,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Lạm dụng cocaine có thể gây ra nhiều tác động tiêu cực đối với sức khỏe thể chất và tinh thần.,cocain
validation,984,Med_CS-3645-7,3.0,1781483760000.0,1781483940000.0,68,15,23,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Ngược lại thì codeine lại có tác dụng giảm đau và có thể gây nghiện.,codein
validation,985,Med_CS-3645-8,8.0,1781484000000.0,1781484480000.0,134,32,41,4,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Thời gian xuất hiện tác dụng chống ho của codeine thì thường là 1 cho đến 2 giờ sau khi uống thuốc và có thể kéo dài từ 4 đến 6 tiếng.,codein
validation,986,Med_CS-3647-5,4.0,1781484420000.0,1781484660000.0,88,20,30,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Ở cái giai đoạn này thì có cái đáp ứng rất là tốt với cái việc điều trị bằng colchicine.,colchicin
validation,987,Med_CS-3650_2-11,8.0,1781486760000.0,1781487240000.0,129,30,41,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,"Đấy đây là cái mà mà mà chỉ có colchicine mới làm được thôi, dùng cả đợt cấp và có thể dùng theo kiểu mạn tính dùng lai rai được.",colchicin
validation,988,Med_CS-3651-12,8.0,1781487600000.0,1781488080000.0,160,37,57,2,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Nếu uống lại thì đợt uống mới phải cách lần uống cũ 2 đến 3 ngày nếu không thì các tổn thương do colchicine gây ra chưa kịp hồi phục và thuốc có thể bị tích tụ.,colchicin
validation,989,Med_CS-3655_2-15,7.0,1781490060000.0,1781490480000.0,119,26,36,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,tiếp theo thì với cyclophosphamide thì là một cái chất mà chúng ta các bác sĩ ung thư khá là quen thuộc khi mà sử dụng.,cyclophosphamide
validation,990,Med_CS-3656_2-19,4.0,1781493180000.0,1781493420000.0,74,15,20,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Đây là chu kỳ chu trình chuyển hóa của cyclophosphamide khi mà vào cơ thể.,cyclophosphamide
validation,991,Med_CS-3656_3-18,6.0,1781492700000.0,1781493060000.0,130,27,43,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Và một vài cái hướng dẫn chỉnh liều khi mà chúng ta sử dụng hai cái thuốc hay gặp đó là hướng dẫn chỉnh liều với cyclophosphamide.,cyclophosphamide
validation,992,Med_CS-3656_3-7,6.0,1781485560000.0,1781485920000.0,99,20,31,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,Tuy nhiên thì cái tác dụng phụ này có thể là sớm và nặng hơn cyclophosphamide với liều tương đương.,cyclophosphamide
validation,993,Med_CS-3659-1,5.0,1781481600000.0,1781481900000.0,50,10,14,0,1,1,1,Treatments,True,True,True,True,duration_mismatch_start_end_gt_1s,nhá. cyclosporin là kháng viêm như thế nào bác sĩ?,cyclosporin
